"tipo_elem";distrito;id;id_cruce;"localizaci";num;"fecha_inst";utm_x;utm_y;longitud;latitud
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;8129;2202;"CALLE DE FROMISTA";27;"2015-01-19 00:00:00";443015.423259997;4484698.028041955;-3.67262037087931;40.51104516069454
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;8130;2202;"CALLE DE FROMISTA";27;"2015-01-19 00:00:00";443028.182526679;4484679.2151086;-3.67246808309239;40.51087656304752
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;556;1282;"CALLE GINZO DE LIMIA";2;"2021-03-01 00:00:00";440428.170101321;4480700.623801475;-3.70278120811067;40.47485335092605
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;554;1282;"AV. EL FERROL";2;"2021-03-01 00:00:00";440419.32141438;4480667.310954905;-3.70288246104289;40.47455262132669
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;559;1282;"PLAZA MONDOÑEDO";2;"2021-03-01 00:00:00";440453.737692901;4480704.427039506;-3.70247996053343;40.47488944546306
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;557;1282;"CALLE GINZO DE LIMIA";2;"2021-03-01 00:00:00";440437.909557642;4480697.835149159;-3.70266605604378;40.47482892821194
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;558;1282;"CALLE GINZO DE LIMIA";2;"2021-03-01 00:00:00";440444.469507936;4480707.235196833;-3.70258955517678;40.47491407786483
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;555;1282;"AV. EL FERROL";2;"2021-03-01 00:00:00";440419.101479985;4480678.541927207;-3.7028861104924;40.47465377844227
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;398;1331;"CAMINO GANAPANES";36;"2020-10-20 00:00:00";439299.195707041;4480910.760233284;-3.71611908695835;40.47666458847297
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7550;1331;"AVDA MONFORTE DE LEMOS";177;"2016-11-16 00:00:00";439310.297164374;4480924.628659407;-3.71598945415676;40.47679033150823
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;399;1331;"CAMINO GANAPANES";179;"2020-10-20 00:00:00";439288.20542276;4480900.629094205;-3.71624776558891;40.47657252022294
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;397;1331;"CAMINO GANAPANES";180;"2020-10-20 00:00:00";439289.444444214;4480961.242470741;-3.71623895191999;40.47711863748277
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7552;1331;"AVDA MONFORTE DE LEMOS";177;"2016-11-16 00:00:00";439297.940328575;4480939.176969489;-3.71613661620498;40.4769204847085
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7553;1331;"AVDA MONFORTE DE LEMOS";180;"2016-11-16 00:00:00";439295.592321094;4480947.78672483;-3.71616513907297;40.47699787279389
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7551;1331;"AVDA MONFORTE DE LEMOS";177;"2016-11-16 00:00:00";439306.747233685;4480933.213695872;-3.71603215314093;40.47686740911778
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;396;1331;"CAMINO GANAPANES";180;"2020-10-20 00:00:00";439277.152403345;4480954.584595583;-3.71638332025949;40.47705776230297
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6665;1444;"CALLE DE LA ISLA DE TABARCA";12;"2015-05-20 00:00:00";438802.708056024;4481026.885048592;-3.72198717759403;40.4776742429068
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6664;1444;"CALLE DE LA ISLA DE TABARCA";12;"2015-05-20 00:00:00";438789.825112153;4481019.555431645;-3.7221384477431;40.4776072657547
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6667;1444;"CALLE DE LA ISLA DE TABARCA";12;"2015-05-20 00:00:00";438799.525082826;4481051.12425891;-3.72202706581179;40.47789236338662
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6666;1444;"CALLE DE LA ISLA DE TABARCA";12;"2015-05-20 00:00:00";438803.024541802;4481043.550339568;-3.72198505231978;40.47782439283748
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6893;1500;"AV. MONFORTE DE LEMOS";15;"2015-04-01 00:00:00";441145.341654086;4481188.59146307;-3.69436646655358;40.4793002878641
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6892;1500;"AV. MONFORTE DE LEMOS";10;"2015-04-01 00:00:00";441152.566739588;4481210.063530114;-3.69428322376212;40.47949422869814
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;297;1533;"AVENIDA DEL VENTISQUERO DE LA CONDESA";7;"2016-06-23 00:00:00";439227.038985933;4481924.167920374;-3.71706743034504;40.48578843679417
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;295;1533;"GLORIETA DE LA PRADERA DE NAVALUSILLA";6;"2016-06-23 00:00:00";439273.745241399;4481962.265151385;-3.7165200282898;40.48613504720782
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;294;1533;"GLORIETA DE LA PRADERA DE NAVALUSILLA";7;"2016-06-23 00:00:00";439256.154441128;4481957.909577327;-3.71672715251329;40.48609452383266
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;296;1533;"CALLE DEL VALLE DE PINARES LLANOS";1;"2016-06-23 00:00:00";439231.246480686;4481909.584661861;-3.717016391264;40.4856573738673
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;288;1534;"CALLE DEL CERRO MINGUETE";6;"2018-10-09 00:00:00";439254.832615251;4482033.214560118;-3.71674996444463;40.48677279976732
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;293;1534;"CALLE DEL CERRO MINGUETE";3;"2018-10-09 00:00:00";439286.72658875;4482020.758322651;-3.71637247296988;40.48666292288472
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;289;1534;"CALLE DEL CERRO MINGUETE";6;"2018-10-09 00:00:00";439248.392692223;4482045.53674423;-3.71682712634179;40.4868833309018
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;291;1534;"AVENIDA DEL VENTISQUERO DE LA CONDESA";8;"2018-10-09 00:00:00";439280.131163834;4482055.204671971;-3.71645358816869;40.48697274483632
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;290;1534;"CALLE DEL CERRO MINGUETE";6;"2018-10-09 00:00:00";439261.342246022;4482050.008764049;-3.7166747703999;40.48692456389598
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;292;1534;"AVENIDA DEL VENTISQUERO DE LA CONDESA";8;"2018-10-09 00:00:00";439284.801582616;4482033.702514317;-3.71639642483248;40.48677938774399
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;284;1535;"CALLE DEL VALLE DE ENMEDIO";1;"2018-10-09 00:00:00";439266.140406358;4482213.176325873;-3.71663379432733;40.48839478301714
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;282;1535;"AVENIDA DEL VENTISQUERO DE LA CONDESA";22;"2018-10-09 00:00:00";439292.718269082;4482218.81252077;-3.71632074993035;40.48844749980069
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;286;1535;"CALLE DEL VALLE DE ENMEDIO";1;"2018-10-09 00:00:00";439268.836442413;4482204.670112874;-3.71660116954753;40.48831835345036
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;287;1535;"CALLE DEL VALLE DE ENMEDIO";1;"2018-10-09 00:00:00";439268.067528543;4482198.174846549;-3.71660961934382;40.48825978566782
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;283;1535;"AVENIDA DEL VENTISQUERO DE LA CONDESA";22;"2018-10-09 00:00:00";439275.681427978;4482217.190840961;-3.71652160729986;40.48843164509247
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;285;1535;"CALLE DEL VALLE DE ENMEDIO";1;"2018-10-09 00:00:00";439262.816385646;4482204.428755634;-3.71667217518116;40.4883157387855
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6991;1536;"CALLE DEL MIRADOR DE LA REINA";58;"2018-10-09 00:00:00";439272.674204328;4482449.537972697;-3.71657935182881;40.49052448531013
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;279;1536;"AVENIDA DEL VENTISQUERO DE LA CONDESA";28;"2018-10-09 00:00:00";439318.229683686;4482507.520175844;-3.71604739132634;40.49105013976584
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;8945;1536;"GLORIETA DE LA PRADERA DE NAVARRULAQUE";1;"2019-11-05 00:00:00";439346.412194135;4482475.145058024;-3.71571176258199;40.49076055378346
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;278;1536;"ESTACION DE METRO  MIRASIERRA";28;"2018-10-09 00:00:00";439301.781491997;4482504.210007777;-3.71624114922436;40.49101911805799
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6992;1536;"CALLE DEL MIRADOR DE LA REINA";58;"2018-10-09 00:00:00";439267.993059411;4482468.463386516;-3.71663639864871;40.49069462921109
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5359;1528;"CARRETERA DE EL PARDO";43;"2018-11-01 00:00:00";436080.573602724;4482271.251333675;-3.75422497461951;40.48867876564256
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5362;1528;"CARRETERA DE EL PARDO";43;"2018-11-01 00:00:00";436058.364669365;4482268.019761316;-3.75448668402166;40.48864794443313
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;10977;1592;"CALLE DE SAN CUGAT DEL VALLES";1;"2024-10-23 00:00:00";441306.565213708;4483243.490924125;-3.69265477997583;40.4978230149859
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;10976;1592;"CALLE DE SAN CUGAT DEL VALLES";1;"2024-10-23 00:00:00";441304.08353097;4483247.388888079;-3.6926844260108;40.49785795374422
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;10960;1592;"CALLE DE SAN CUGAT DEL VALLES";2;"2024-10-23 00:00:00";441278.829668473;4483250.773960129;-3.69298274591029;40.49788666111144
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;10962;1592;"CALLE DE SAN CUGAT DEL VALLES";2;"2024-10-23 00:00:00";441297.723685707;4483253.2045169;-3.69276001373604;40.49790989319573
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;10975;1592;"CALLE DE SAN CUGAT DEL VALLES";2;"2024-10-23 00:00:00";441290.777387585;4483254.227682006;-3.69284207784128;40.49791861884374
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;10961;1592;"CALLE DE SAN CUGAT DEL VALLES";1;"2024-10-23 00:00:00";441303.577744285;4483235.1588201;-3.69268926135289;40.49774774504483
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7727;1593;"CALLE DE AFUERAS A VALVERDE";14;"2017-04-18 00:00:00";441640.2734849;4483252.145850267;-3.68871767976942;40.49792451696604
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7728;1593;"CALLE DE CARLOS BRAVO";30;"2017-04-18 00:00:00";441660.665042034;4483220.362429763;-3.68847412350484;40.49763963382909
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6660;1638;"CALLE IRENE CABA ALBA";1;"2015-06-22 00:00:00";438063.399158704;4482066.867001806;-3.73081024891311;40.48698791811052
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6663;1638;"GTA GRACITA MORALES";;"2015-06-22 00:00:00";438049.421413895;4482054.501598941;-3.73097395561884;40.48687548380516
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6661;1638;"CALLE IRENE CABA ALBA";1;"2015-06-22 00:00:00";438055.787053876;4482062.371415792;-3.73089962035911;40.48694685253891
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3062;1640;"CALLE ARROYO DEL MONTE.G2 DCHA.";61;"2018-10-09 00:00:00";438643.924075167;4482572.070814377;-3.72400987535861;40.49158206283172
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3059;1640;"GLORIETA DE OLGA RAMOS";61;"2018-10-09 00:00:00";438718.787569468;4482634.04605174;-3.72313253623276;40.49214588582417
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3058;1640;"GLORIETA DE OLGA RAMOS";61;"2018-10-09 00:00:00";438728.859695207;4482625.920230491;-3.72301290611337;40.49207342943283
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3066;1640;"CALLE DE LA SENDA DEL INFANTE";31;"2018-10-09 00:00:00";438710.394131353;4482561.224721675;-3.72322453019448;40.49148926856594
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3060;1640;"GLORIETA DE OLGA RAMOS";61;"2018-10-09 00:00:00";438714.609965901;4482634.921888761;-3.72318191390145;40.49215346719435
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3063;1640;"CALLE ARROYO DEL MONTE.G2 IZQ.";61;"2018-10-09 00:00:00";438652.58715021;4482564.806269491;-3.72390695440513;40.49151726184957
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3065;1640;"CALLE DE LA SENDA DEL INFANTE";33;"2018-10-09 00:00:00";438666.087899842;4482550.853699173;-3.7237463055761;40.49139257041362
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3061;1640;"GLORIETA DE OLGA RAMOS";61;"2018-10-09 00:00:00";438704.357111888;4482642.234432773;-3.72330359815313;40.49221858380312
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3068;1640;"GLORIETA DE OLGA RAMOS";31;"2018-10-09 00:00:00";438644.195449867;4482629.597355762;-3.72401224315919;40.49210030003935
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3064;1640;"CALLE ARROYO DEL MONTE.G1 IZQ.";61;"2018-10-09 00:00:00";438655.445784931;4482559.751091131;-3.72387273536979;40.49147193448479
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3069;1640;"CALLE DE LA SENDA DEL INFANTE";34;"2018-10-09 00:00:00";438729.106458812;4482571.262091974;-3.72300470970379;40.49158106986417
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3067;1640;"GLORIETA DE OLGA RAMOS";31;"2018-10-09 00:00:00";438652.870407025;4482640.872019633;-3.72391097597167;40.49220250695946
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3056;1650;"CALLE DEL PICO DE MAJALASNA";8;"2018-10-09 00:00:00";438766.398207734;4481701.371400364;-3.72248065639013;40.48374756503993
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3057;1650;"CALLE DEL PICO DE MAJALASNA";8;"2018-10-09 00:00:00";438757.517057458;4481695.151174939;-3.72258483415848;40.48369087615346
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3054;1650;"CALLE DE LOS RISCOS DE POLANCO";1;"2018-10-09 00:00:00";438741.924485987;4481763.088889168;-3.72277535792521;40.4843017311287
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3055;1650;"CALLE DE RAMON GOMEZ DE LA SERNA";16;"2018-10-09 00:00:00";438750.137038997;4481745.443313788;-3.72267676161889;40.48414337988991
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;9957;1651;"CALLE DE LOS RISCOS DE POLANCO";5;"2022-08-23 00:00:00";438734.37271437;4481891.521848928;-3.72287686596394;40.48545814002379
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;9956;1651;"CALLE DEL VALLE DE PINARES LLANOS";36;"2022-08-23 00:00:00";438730.835102966;4481905.018785713;-3.72291990783986;40.48557946376702
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3052;1651;"CALLE DE LOS RISCOS DE POLANCO";5;"2018-10-09 00:00:00";438743.10124838;4481878.308649962;-3.72277260838903;40.48533975528546
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3053;1651;"CALLE DE LOS RISCOS DE POLANCO";16;"2018-10-09 00:00:00";438752.299446723;4481880.545666927;-3.72266430281185;40.4853605856919
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3131;1661;"CALLE ARZOBISPO MORCILLO";8;"2021-06-01 00:00:00";441161.852970709;4481448.171332186;-3.69419576781602;40.48163985462811
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3132;1661;"CALLE ARZOBISPO MORCILLO";8;"2021-06-01 00:00:00";441161.31511875;4481435.543887736;-3.69420094131161;40.48152606359385
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3013;1615;"CALLE DE JULIO CALVO";22;"2018-11-22 00:00:00";438752.030962921;4481570.507530894;-3.72263751660179;40.48256764034988
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3014;1615;"CALLE DE JULIO CALVO";22;"2018-11-22 00:00:00";438771.542452349;4481570.088829404;-3.7224072861595;40.48256530759942
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;8370;1749;"CALLE DE GABRIELA MISTRAL";10;"2018-09-03 00:00:00";437524.494222337;4481351.734843171;-3.73709799232006;40.48050541206843
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;8369;1749;"CALLE DE GABRIELA MISTRAL";10;"2018-09-03 00:00:00";437514.767175354;4481354.942396011;-3.73721306096665;40.48053357477611
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5581;1800;"ANTONIO MACHADO";42;"2021-06-10 00:00:00";438973.33095984;4480247.85524507;-3.71989941515198;40.47066902604818
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5582;1800;"CALLE VALDERROMÃ?N";31;"2021-06-10 00:00:00";438960.90725707;4480238.261793281;-3.72004503695906;40.47058169198367
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6421;2192;"CALLE DE MARIA TUBAU";26;"2014-08-25 00:00:00";442591.08676622;4484826.496208848;-3.67764036698945;40.51217318936076
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6420;2192;"CALLE DE MARIA TUBAU";15;"2014-08-25 00:00:00";442598.188905154;4484820.380424205;-3.6775559861474;40.51211858763805
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7707;1803;"FORESTA.G12 DCHA";8;"2016-04-01 00:00:00";443358.941043278;4483269.885484223;-3.66843817182601;40.49820340942323
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7712;1803;"CALLE DE LA FORESTA";15;"2016-04-01 00:00:00";443304.739438241;4483246.806133705;-3.6690757143838;40.49799179987826
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7711;1803;"CALLE DE LA FORESTA";15;"2016-04-01 00:00:00";443315.868800697;4483240.915279866;-3.66894385524408;40.49793949293454
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7710;1803;"CALLE DE QUINTANAVIDES";7;"2016-04-01 00:00:00";443338.965760203;4483235.606350681;-3.66867082493867;40.49789324526921
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7708;1803;"CALLE DE QUINTANAVIDES";11;"2016-04-01 00:00:00";443348.463630706;4483279.01272418;-3.66856262715654;40.49828491614153
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7709;1803;"QUINTANAVIDES.G1 DCHA";7;"2016-04-01 00:00:00";443350.607475033;4483250.600714426;-3.66853478790823;40.49802911545172
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7705;1803;"CALLE DE QUINTANAVIDES";11;"2016-04-01 00:00:00";443312.066077885;4483280.701926884;-3.66899228951405;40.49829764758772
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7706;1803;"CALLE DE QUINTANAVIDES";11;"2016-04-01 00:00:00";443325.849927337;4483292.39009654;-3.66883067812109;40.49840388089157
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6333;2121;"AVENIDA DEL SANTUARIO DE VALVERDE";4;"2024-08-08 00:00:00";439952.635833045;4483995.519117588;-3.7087029593385;40.50450066899342
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6330;2121;"AVENIDA DEL MONASTERIO DE EL ESCORIAL";8;"2019-03-20 00:00:00";439921.908555505;4483998.274886021;-3.70906585000135;40.50452326937275
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6335;2121;"AVENIDA DEL SANTUARIO DE VALVERDE";6;"2024-08-08 00:00:00";439949.956450945;4484022.050580171;-3.7087370959443;40.50473947908114
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6331;2121;"AVENIDA DEL SANTUARIO DE VALVERDE";3;"2022-03-21 00:00:00";439929.543209558;4483988.943910901;-3.7089748642107;40.50443976573784
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6332;2121;"AVENIDA DEL SANTUARIO DE VALVERDE";4;"2022-03-21 00:00:00";439947.936371976;4483991.499358961;-3.70875803905335;40.50446411756447
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6336;2121;"AVENIDA DEL SANTUARIO DE VALVERDE";5;"2024-08-08 00:00:00";439931.79686535;4484016.84006673;-3.70895091358409;40.50469122651067
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6329;2121;"AVENIDA DEL MONASTERIO DE EL ESCORIAL";7;"2019-03-20 00:00:00";439922.077901578;4484013.429100386;-3.70906528907361;40.50465979570107
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6334;2121;"AVENIDA DEL SANTUARIO DE VALVERDE";6;"2024-08-08 00:00:00";439953.656816708;4484010.816700033;-3.70869236061088;40.50463854847035
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7355;1818;"CALLE DE SANTISO";17;"2016-08-02 00:00:00";443502.389308514;4484682.210769151;-3.66687140188128;40.51093598412872
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7357;1818;"CALLE DE SANTISO";19;"2016-08-02 00:00:00";443538.29145532;4484669.822867063;-3.66644655213696;40.5108268336371
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7354;1818;"CALLE DE SANTISO";17;"2016-08-02 00:00:00";443491.144397453;4484692.571411572;-3.66700504780019;40.51102855087124
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7353;1818;"CALLE DE LIGONDE";4;"2016-08-02 00:00:00";443477.378527619;4484705.315815965;-3.667168661298;40.51114241953587
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7352;1818;"CALLE DE LIGONDE";4;"2016-08-02 00:00:00";443488.087976467;4484695.483696951;-3.66704138205647;40.51105457765353
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7351;1818;"CALLE DE PORTOMARIN";19;"2016-08-02 00:00:00";443468.725435595;4484754.399559763;-3.66727517507965;40.51158399544632
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7361;1818;"GTA PORTOMARÁ?N - M 40";;"2016-08-02 00:00:00";443505.150289958;4484780.887066709;-3.6668476203857;40.51182508702882
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7360;1818;"GTA PORTOMARÁ?N - M 40";;"2016-08-02 00:00:00";443491.370895166;4484776.417118856;-3.66700985861109;40.51178388133771
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7350;1818;"CALLE DE LIGONDE";4;"2016-08-02 00:00:00";443459.505528376;4484737.114085979;-3.667382452806;40.51142765269718
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7356;1818;"CALLE DE SANTISO";19;"2016-08-02 00:00:00";443551.967607915;4484678.58190702;-3.66628591682419;40.51090666933671
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;11556;1821;"AVENIDA DEL CAMINO DE SANTIAGO";61;"2009-08-02 00:00:00";443241.356960668;4484348.027002503;-3.66992234782798;40.50790770568991
