distrito;id;"descripcion";"fecha_inst";utm_x;utm_y;longitud;latitud
8;1088;"MONFORTE LEMOS - PL. FONSAGRADA";"23/12/1983";439947.83285319;4481112.163231859;-3.70848640630859;40.47852605730007
8;4572;"MONFORTE DE LEMOS 72-74 P.P.";"17/07/2019";439518.919720415;4481014.396003731;-3.7135369630117;40.4776142075016
2;1839;"PSO. MELANCOLICOS - SAN EPIFANIO";"03/09/2004";438985.138321413;4472609.135548078;-3.71902670183553;40.40185717419625
8;1044;"FERMIN CABALLERO - ESQUIVIAS - COLEGIO - P.P.";"14/01/1982";439681.289111133;4481535.589655311;-3.71167110030129;40.48232111538166
12;1621;"ANTONIO LOPEZ, 193 - P.P.";"02/03/2000";440932.044766265;4470636.779212451;-3.69590216942726;40.38422954466269
16;2176;"INGENIERO EMILIO HERRERA - PINTOR LUCIO MUÑOZ";"22/05/2014";443961.804694056;4481787.805995091;-3.66119298930214;40.48489312379021
4;1698;"CAMILO JOSE CELA - MARQUES AHUMADA";"16/01/2002";443395.153175785;4476458.850365117;-3.6674031949303;40.43684894445951
5;1080;"PUERTO RICO - URUGUAY";"23/08/1983";442839.193937342;4478491.783642893;-3.6741407949008;40.45512455985859
4;438;"DR. ESQUERDO - JORGE JUAN";"12/03/1971";443261.958202954;4474930.719403928;-3.66883714005021;40.42307367525762
1;2185;"MEJIA LEQUERICA - BARCELO";"26/02/2014";440721.310684437;4475401.52453809;-3.69882852703403;40.42713777859165
3;1540;"LIRA - CRUZ SUR-LEO";"21/08/1998";443250.222541653;4473301.690617712;-3.6688301429725;40.40839770631139
3;2047;"FERNANDEZ SHAW - FEDERICO MORENO TORROBA";"12/05/2008";443294.032120211;4472854.992185636;-3.66827405240257;40.40437658462852
3;913;"PEZ VOLADOR - PEZ AUSTRAL";"14/03/1979";443476.40364034;4473962.620923211;-3.66622334993107;40.41436711842547
2;1481;"PSO. CHOPERA - FERNANDO POO";"07/02/1997";440575.255652332;4471819.238843956;-3.7002156593887;40.39485638567376
2;2049;"AV. PLANETARIO 20 - P.P.";"04/06/2008";441702.403847618;4471209.280371331;-3.68687928823783;40.38944120869606
13;2045;"CTRA. VICALVARO VALLECAS - BRUNO ABUNDEZ";"21/08/2013";446698.429171037;4470473.987722069;-3.62795664826774;40.38315186878832
13;987;"ACCESO A-3 - AV. DEMOCRACIA";"05/02/1981";447201.335335873;4471256.282100381;-3.62209697840475;40.3902313185593
18;2043;"AV. ENSANCHE VALLECAS - RAFAEL LEON - P.P.";"22/02/2008";448936.687520861;4468408.138029292;-3.60142319253766;40.36468138423482
18;2271;"AV. ENSANCHE VALLECAS - M-45 (ESTE)";"20/11/2008";448596.638898471;4468624.368192473;-3.60544550003253;40.3666084470023
13;4612;"COCHERON DE LA VILLA - TRANVIA DE ARGANDA";"10/06/2021";446203.231727892;4470352.978708187;-3.6337801164311;40.38202991462471
18;2062;"AV. ENSANCHE VALLECAS - C.D. RAYO VALLECANO - P.P.";"29/10/2008";447833.041008709;4469781.684590619;-3.61453361879705;40.37698693541648
18;2063;"AV. ENSANCHE VALLECAS - AV. SUERTES";"29/10/2008";447764.131475333;4469559.477460205;-3.6153271271176;40.37498082272965
9;931;"CTRA. HUMERA  A ARAVACA - RIAZA";"13/11/1979";433844.93664809;4478715.619387672;-3.78023152888824;40.45647367124555
9;1409;"ARROYO POZUELO - GOLONDRINA";"19/05/1995";433423.588644497;4478221.240409715;-3.78514861636698;40.45198653674983
9;1382;"ARROYO POZUELO - BARDEGUERAL";"12/10/1993";434550.657849322;4478147.868528217;-3.77185046070413;40.45141509308453
9;751;"OSA MAYOR - PL. ROLLO";"04/10/1977";433432.029820784;4479019.086134003;-3.78513273517129;40.45917440171277
2;2208;"RONDA SEGOVIA - MANZANARES";"09/02/2015";439143.290254084;4473849.13599609;-3.71728168641847;40.41303924173454
15;1004;"TORRELAGUNA - ARTURO BALDASANO - P.P.";"15/04/1981";443966.13966588;4478541.613950906;-3.66085511353456;40.45565020008615
15;724;"ACCESO M-30 - TORRELAGUNA";"16/04/1977";443990.724928766;4478129.938558253;-3.66052886019229;40.45194328189251
15;1474;"TORRELAGUNA - SORZANO";"25/10/1996";444098.966930966;4478011.25756121;-3.65924197215847;40.45088143084424
15;1452;"JOSE SILVA - AGASTIA";"21/03/1996";444151.048829045;4478436.127937301;-3.6586651793598;40.45471237629454
11;4594;"VIA - STA. LUCRECIA - EVORA";"22/07/2020";438911.998159312;4470856.279442397;-3.71972040719647;40.38606125046127
11;4597;"VALLE DE ORO - FERREIRA";"22/07/2020";438075.705128071;4471095.083361343;-3.72959582061809;40.38815076743943
8;1528;"CRA. PARDO - PALACIO ZARZUELA";"08/06/1998";436075.944314205;4482251.368677884;-3.75427758865448;40.48849930109245
20;1779;"NICOLASA GOMEZ - NECTAR";"05/03/2004";447954.494775073;4476963.504279281;-3.6136903674842;40.44169300328684
20;1780;"NICOLASA GOMEZ - CANAL BOSFORO";"05/03/2004";448030.837387434;4476780.441507465;-3.61277525396164;40.44004863935948
8;1848;"MONTECARMELO - MONASTERIO SILOS";"08/11/2004";440837.81170254;4483895.253088443;-3.69824713586025;40.50366103103963
20;2165;"AV. GUADALAJARA - AUSTRIA";"20/05/2013";448412.483850274;4474988.795720273;-3.60813003466268;40.42393214827539
20;6;"SAN HILARIO - AV. LUIS ARAGONES";"16/12/2011";448676.279292741;4477461.965735666;-3.60522023163244;40.44622831169853
16;4766;"AVDA. DE LAS FUERZAS ARMADAS 298-P.P";"27/10/2023";447202.320853196;4481472.04287318;-3.62293414930999;40.4822609697416
16;4768;"GLORIETA DE ANTONIO PERPIÑÁ OESTE";"27/10/2023";447535.154367941;4481473.92328852;-3.61900758229543;40.48229900711147
21;4828;"GLORIETA DE ANTONIO PERPIÑÁ ESTE";"27/10/2023";447671.268585832;4481476.1927553;-3.61740191176796;40.48232804122371
21;4830;"AVDA. DE LAS FUERZAS ARMADAS-ESTACIÓN-P.P";"27/10/2023";447811.23933744;4481470.084525072;-3.61575005100728;40.48228182472908
2;2124;"MAESTRO ARBOS - P.P.";"04/03/2011";440974.425302988;4471031.216529118;-3.69543944840285;40.38778585062084
2;4553;"Pº CHOPERA - AGUILON";"21/02/2019";440475.349673442;4471913.737068025;-3.70140162491217;40.39570053952566
3;1791;"CERRO NEGRO - CALIFORNIA - P.P.";"10/06/1995";442967.8978472;4471973.292913775;-3.67203827226999;40.39641147038959
2;636;"PTE. PRAGA - M-30 INTERIOR SALIDA";"11/11/1974";440276.378107686;4471983.273633014;-3.70375253739542;40.39631271526244
2;637;"PTE. PRAGA - M-30 INTERIOR ENTRADA";"11/11/1974";440299.187406618;4471973.676928755;-3.70348288373742;40.39622789871488
5;4575;"COSTA RICA - ACC.M-30, P.P";"23/09/2019";443485.382072317;4478992.375717537;-3.66656486668239;40.45967832429075
1;670;"RDA. SEGOVIA - GIL IMON - P.P.";"09/09/1975";439303.386650061;4473300.354612187;-3.71534251603354;40.40810725780429
2;529;"PSO. IMPERIAL - RDA. SEGOVIA";"11/10/1972";439051.147230654;4473616.996768158;-3.71834540243914;40.41094128488304
6;2090;"PSO. CASTELLANA - SAN BENITO";"11/10/2009";441574.846647942;4479934.48427134;-3.68918400170544;40.46803310642441
2;1115;"MENDEZ ALVARO - COMERCIO - BUSTAMANTE";"24/03/1986";441867.195384628;4472370.082439315;-3.68504376802855;40.39990985864321
2;463;"PL. ORTEGA Y MUNILLA";"14/10/1971";439694.121159807;4472697.786441197;-3.71068073939021;40.40270743441898
3;140;"ALFONSO XII - MENDEZ NUÑEZ - FELIPE IV";"17/07/1965";441550.441468942;4474078.990894129;-3.68893313647737;40.41528241119932
6;182;"BRAVO MURILLO - MARQUES VIANA";"04/07/1966";440780.686922283;4479112.245122239;-3.69847453318827;40.46056980848324
5;218;"PPE. VERGARA - COLOMBIA";"19/04/1967";442600.000869178;4478714.701897866;-3.6769817496794;40.4571162246906
5;370;"PSO. HABANA - ALBERTO ALCOCER";"24/07/1969";442182.94123096;4478881.204748007;-3.68191543192212;40.4585872461603
9;356;"FERRAZ - QUINTANA - BUEN SUCESO";"12/06/1969";439045.687719764;4475450.492803544;-3.71858546330521;40.42745782136694
8;2121;"MONASTERIO EL ESCORIAL - SANTUARIO VALVERDE";"07/02/2011";439941.940376876;4484003.669446475;-3.70882995514096;40.50457331563801
8;8;"AV. SANTUARIO VALVERDE - MONASTERIO SOBRADO";"25/03/2011";441145.497770891;4484624.902112285;-3.69468381832849;40.5102558461132
8;2187;"AV. SANTUARIO VALVERDE - MONASTERIO DE MONTESCLAROS";"15/04/2014";440480.930408146;4484090.239217822;-3.70247716507692;40.5053920069395
6;4566;"LOPE HARO -BERRUGUETE";"01/07/2019";440305.663967231;4478696.541474926;-3.7040377964428;40.45679099215298
6;1992;"PSO. DIRECCION - PSO. DIRECCION";"02/04/2007";440083.717814625;4479602.972413151;-3.70674082142098;40.4649405094853
2;1875;"PSO. PONTONES - ALEJANDRO DUMAS";"01/02/2005";438980.029879167;4472866.342444602;-3.71911155442555;40.40417383855497
2;410;"TOLEDO - SANTA CASILDA";"11/07/1970";439536.73099328;4472927.751542987;-3.71255722898308;40.40476765484944
16;1251;"MOSCATELAR - PARMA";"18/02/1991";444925.698543827;4478700.463944881;-3.64955269431156;40.45714534396533
16;1204;"MOSCATELAR - ASURA - ULISES";"15/06/1990";444538.224713637;4478679.212020145;-3.65412046721959;40.45692812717308
16;759;"CTRA. CANILLAS - PEGASO";"21/10/1977";444969.229662926;4479341.369255251;-3.64909488274811;40.46292182654439
16;1146;"CTRA. CANILLAS - TORQUEMADA";"12/06/1987";445792.630724215;4479596.087648454;-3.63940510030303;40.46527058933953
16;1131;"CTRA. CANILLAS - EMIGRANTES";"24/11/1986";446089.210246846;4479595.402132882;-3.63590693197097;40.46528371186606
16;1242;"SILVANO - LICEO FRANCES - P.P.";"14/12/1990";445510.484489453;4478937.373205159;-3.64267641181346;40.45931809459375
1;542;"HORTALEZA - MEJIA LEQUERICA";"30/11/1972";440858.894103661;4475270.141857186;-3.69719446707568;40.42596401403335
1;2096;"HORTALEZA - SERRANO ANGUITA";"15/12/2009";440893.422950818;4475335.772221589;-3.69679354817177;40.42655769701932
16;1414;"AYACUCHO - C.O.E. - P.P.";"30/05/1995";446246.047397287;4480056.829383777;-3.63409615375951;40.469450650962
16;1335;"ACONCAGUA - NEVADO CUMBAL";"28/08/1992";446481.607764395;4479980.766151181;-3.63131116385687;40.46878064354244
16;1285;"GLORIETA CHARALA";"01/10/1991";445756.858223487;4480396.042186738;-3.63989542712114;40.4724746511684
10;4760;"LOS YEBENES, 6 - P.P.";"19/07/2023";435923.909218981;4472134.785161056;-3.7550509671592;40.39735409467212
1;37;"GENOVA - ZURBANO - ARGENSOLA";"01/01/1960";441145.440776831;4475349.176019507;-3.6938240171129;40.42669631174461
1;430;"GENOVA - CAMPOAMOR";"01/12/1970";441062.700334259;4475405.551086723;-3.69480458496466;40.42719830744348
7;344;"FERNANDO SANTO - ZURBANO";"02/04/1969";441154.177879735;4475515.58450767;-3.69373642748111;40.42819601628982
7;107;"ALMAGRO - ZURBANO - ZURBARAN";"28/09/1963";441163.818826394;4475668.862577314;-3.69363696416387;40.42957749935547
2;2133;"GRAL. LACY - CANARIAS";"25/05/2012";441372.76616133;4472573.376399233;-3.69088850222801;40.40170657304972
3;141;"ALFONSO XII - ALBERTO BOSCH";"17/07/1965";441553.714916737;4473935.59770164;-3.68888138148745;40.41399088309092
7;207;"AV. FILIPINAS - JESUS MAESTRO";"25/02/1967";439750.478234311;4476832.498807589;-3.71040836749155;40.43995886985466
2;857;"GRAL. LACY - RAMIREZ PRADO";"01/01/1978";441356.009583789;4472360.485342845;-3.69106634356613;40.39978755961838
2;2019;"RAMIREZ PRADO - JUAN MARTIN EL EMPECINADO";"28/08/2007";441593.784081086;4472308.927608957;-3.68825984840795;40.39933981161623
2;4625;"RAMIREZ PRADO - JUAN DE MARIANA";"22/04/2021";441726.134275023;4472297.7776884;-3.68669931720476;40.39924863948967
2;1145;"PSO. PONTONES - SANTA CASILDA";"04/06/1987";439356.598791383;4472991.161166452;-3.71468596527844;40.40532577736579
2;775;"PL. FRANCISCO MORANO";"01/01/1978";439238.564506707;4472904.171262734;-3.71606859851276;40.40453352584804
5;1133;"LOPEZ HOYOS 59";"16/01/1987";442580.787766473;4477050.315754234;-3.67705784497677;40.44212132422528
5;295;"LOPEZ HOYOS - MARCENADO - EUGENIO SALAZAR";"28/03/1968";442928.149368602;4477360.354475339;-3.67299005943826;40.44493821926029
5;586;"LOPEZ HOYOS - CARDENAL SILICEO";"17/07/1973";443034.214657506;4477444.129177548;-3.67174693475543;40.44570017673882
5;812;"ALFONSO XIII - PARAGUAY";"01/01/1978";443052.967897318;4479054.932861092;-3.67167028163274;40.46021234682253
9;1403;"ANTONIO MACHADO - CENTRO CULTURAL - P.P.";"15/03/1995";438977.961441559;4479814.178745233;-3.71980308339414;40.46676265286342
8;2153;"MONFORTE LEMOS - CANDIDO MATEOS - R.  CASTROVIEJO";"06/03/2013";439019.865038786;4480864.757703719;-3.71940982738465;40.47622971799613
8;1986;"VALLE DE MENA - CNO. GANAPANES";"02/04/2007";439427.524909136;4480135.348955047;-3.71453118335131;40.46968877298382
8;1929;"CNO. GANAPANES - CHANTADA";"01/03/2006";439384.55884736;4480523.977277253;-3.71507512215379;40.47318654405507
8;1211;"LA BAÑEZA - CNO.  GANAPANES";"17/07/1990";439313.866769693;4480816.420542606;-3.71593699022223;40.47581581531213
8;1331;"MONFORTE LEMOS - CNO. GANAPANES";"12/08/1992";439285.863828199;4480931.383785919;-3.71627833286318;40.47684939815646
8;1922;"CHANTADA - CANDIDO MATEO";"30/01/2006";439154.567131427;4480522.264909369;-3.71778794861311;40.47315430180507
6;2258;"PSO. DIRECCION - ALBERDI";"29/12/2016";439972.253934904;4479689.380569881;-3.70806366952964;40.46571086163061
20;1343;"AV. ARCENTALES - COLEGIO CHILE - P.P.";"29/10/1992";447030.666762965;4475384.757217407;-3.62445141612365;40.42741238282437
13;959;"EMBAJADORES - A-4 - PASO INFERIOR";"09/04/1980";442521.144689461;4468987.095311278;-3.67703285864374;40.36947937289338
13;960;"CTRA. VILLAVERDE A VALLECAS - EMBAJADORES";"16/04/1980";442841.011695775;4468619.138858991;-3.67323246745415;40.36618659259613
13;716;"CTRA. VILLAVERDE A VALLECAS - CAMINO BARRIO CELSA";"28/12/1976";443677.891992334;4468792.511823158;-3.66339143171613;40.36780540158649
20;732;"POBLADURA VALLE - SAN ROMAN VALLE";"17/06/1977";447105.031460352;4474941.126758153;-3.62353787855118;40.42342062333855
20;527;"POBLADURA VALLE 13 - PEONES - P.P.";"14/09/1972";447469.93059968;4475246.436669207;-3.61926182769438;40.42619416002169
21;4829;"GLORIETA DE ANTOÑETE - OESTE";"27/10/2023";448367.171102376;4481472.42602991;-3.60919142435619;40.48233767525941
21;4833;"GLORIETA DE ANTOÑETE -NORTE";"26/09/2023";448434.03047812;4481551.52726318;-3.60840905812734;40.48305441688967
20;1159;"ALCALA - SAN ROMUALDO";"25/04/1988";447121.367808533;4476984.775155782;-3.62351533975751;40.44183205828088
20;1182;"SAN ROMUALDO - JULIAN CAMARILLO";"10/11/1989";447323.420822319;4476465.63092663;-3.62108993493665;40.43716812785915
20;1190;"SAN ROMUALDO - CRONOS";"28/02/1990";447352.973070975;4476357.614830988;-3.62073256562205;40.43619692638354
16;1876;"CTRA.  CANILLAS - SANTO ANGEL";"01/02/2005";444409.107692312;4479387.301791287;-3.65570520724804;40.46329832215982
15;1897;"AGASTIA - FERNANDEZ CARO";"02/08/2005";445150.862332196;4477125.13292076;-3.64676118074643;40.44296882680754
4;258;"PPE. VERGARA - GRAL. ORAA";"01/01/1968";442389.336703724;4476369.113503786;-3.67925342144945;40.43597148242993
4;319;"PL. MARQUES SALAMANCA";"28/08/1968";442342.050403922;4475721.180862441;-3.67975212940757;40.43013130991821
4;4545;"DR.ESQUERDO-MARQUES ZAFRA";"13/12/1962";443305.543688835;4475356.631310897;-3.66836135782644;40.42691348438832
15;1719;"GENERAL  ARANAZ - JOSEFA VALCARCEL";"01/07/2002";445091.317343975;4477748.752056889;-3.6475171821683;40.44858278853443
4;261;"JOSE ORTEGA GASSET - CASTELLO";"01/01/1968";442225.047494929;4475726.050659817;-3.6811318727367;40.4301670612259
4;136;"GOYA - CASTELLO";"21/06/1965";442186.848889189;4475161.609523444;-3.68153085170258;40.42507964128087
4;133;"GOYA - GRAL. PARDIÑAS";"21/06/1965";442430.76774009;4475144.626256082;-3.67865406614867;40.42494356128847
4;134;"GOYA - GRAL. DIAZ PORLIER";"21/06/1965";442552.829095932;4475135.692073639;-3.67721443584023;40.42487151474463
4;869;"GOYA - LOMBIA";"01/01/1978";442943.487652687;4475105.08536379;-3.67260672341353;40.42462267630965
3;330;"MENENDEZ PELAYO - PIO BAROJA";"08/11/1968";442573.562197299;4473808.761579442;-3.6768502310161;40.41291926781057
4;216;"ALCALA - LOMBIA - MONTESA";"10/04/1967";442948.975960374;4475284.562144593;-3.67255813352174;40.42623987223777
4;559;"ALCALA - BOCANGEL";"09/04/1973";443677.286585239;4475744.002354898;-3.66401354433876;40.43042837773013
4;558;"ALCALA - ALMERIA";"09/04/1973";443738.508605231;4475776.887815584;-3.66329472731258;40.4307287703442
4;146;"ALCALA - AV. TOREROS";"24/08/1965";443856.402376312;4475843.279296658;-3.66191077122195;40.43133482548094
6;872;"EDGAR NEVILLE - REINA MERCEDES";"01/01/1978";440923.164306516;4478038.506187824;-3.69669425305893;40.45090725502373
6;984;"AVIADOR ZORITA - REINA MERCEDES";"09/01/1981";440787.725038888;4478051.463021358;-3.69829258671102;40.45101433875413
6;223;"BRAVO MURILLO - JAEN - JUAN PANTOJA";"13/05/1967";440346.241249112;4477953.544151598;-3.70348945204982;40.45010067815122
6;58;"GTA. CUATRO CAMINOS";"01/01/1960";440301.67517035;4477607.183048677;-3.70398241807812;40.44697731208517
6;359;"RAIMUNDO FERNANDEZ - AVIADOR ZORITA";"23/06/1969";440753.437149499;4477558.972019883;-3.69865097114662;40.44657532440344
6;796;"ORENSE - HERNANI";"01/01/1978";441028.557362863;4477703.839825443;-3.69542036003814;40.44789991829622
9;1176;"GTA. PRESIDENTE GARCIA MORENO";"28/07/1989";439386.181227915;4477487.725342032;-3.71476603462221;40.44583494351697
9;449;"AV. MONCLOA - JUAN XXIII";"15/06/1971";439095.814118135;4477589.959123651;-3.71819962992551;40.44673468520906
9;1256;"JUAN MONTALVO - BEATRIZ BOBADILLA";"20/03/1991";439455.3821815;4477586.348002496;-3.71395946919794;40.44672841881702
2;848;"MENDEZ ALVARO - M-30";"01/01/1978";442532.978753989;4471578.128348269;-3.67712714565924;40.3928217108999
8;622;"AV. BETANZOS - RIBADAVIA";"17/06/1974";439609.54057723;4480387.95354523;-3.71240827686197;40.47197758105855
5;388;"AGUSTIN FOXA - ENRIQUE LARRETA";"14/11/1969";441782.056685265;4480026.599245566;-3.68674836856955;40.46887746437942
8;378;"AV. BETANZOS - MELCHOR FERNANDEZ ALMAGRO";"04/09/1969";439721.426148563;4480734.199898343;-3.71112139803881;40.47510482287418
8;844;"MELCHOR FERNANDEZ ALMAGRO - GINZO LIMIA";"01/01/1978";440379.598801433;4480933.505950762;-3.70337606564782;40.47694775636127
8;1036;"MONFORTE LEMOS - PEDRO RICO";"20/11/1981";441408.334013203;4481135.416588023;-3.69125898764918;40.47883986548894
8;1500;"MONFORTE LEMOS - POLIDEPORTIVO - P.P.";"24/09/1997";441157.833494108;4481195.591393759;-3.69421974783513;40.47936423125128
5;698;"MAURICIO LEGENDRE - VASCONCELOS";"15/07/1976";441833.749413592;4480259.039082976;-3.68615994614782;40.47097500162324
10;1363;"CJAL. FRANCISCO JOSE JIMENEZ M. - A. MORAN";"16/04/1993";436660.21067875;4472474.167521522;-3.7464091065063;40.40046771788403
10;1029;"CEBREROS - CARLINA - ACC. A-5";"01/10/1981";436299.27794634;4472855.513898117;-3.75070022862884;40.40387550594671
12;1658;"AV. POBLADOS - COLEGIO PRADOLONGO";"21/12/2000";439814.548787708;4469337.328149576;-3.70894415494452;40.37244343816484
12;1688;"RAFAELA YBARRA - SIMCA";"25/09/2001";439514.22382031;4468676.787927005;-3.71241886026039;40.36647120351504
8;830;"AV. CARDENAL HERRERA ORIA - ISLA SICILIA P.P.";"01/01/1978";441125.160079175;4482428.924313379;-3.69471974713236;40.49047224952123
8;2109;"AV. CARDENAL HERRERA ORIA 76 - P.P.";"20/07/2010";441672.390120933;4482492.95837866;-3.68826880182686;40.49108772635012
8;1851;"MONASTERIO SILOS - MONASTERIO MONTESCLAROS";"11/11/2004";440463.180544177;4483861.870046047;-3.70266517481106;40.50333350706056
18;2135;"CTRA. VILLAVERDE - TORRE DON MIGUEL - P.P.";"28/06/2012";445394.329841007;4469110.501867432;-3.6432027832974;40.37078426187185
18;884;"PL. SAN JAIME  P.P.";"06/07/1978";446913.972065823;4470218.41452425;-3.62539614484233;40.38086325537325
4;871;"O'DONNELL - LOPE RUEDA";"01/01/1978";442524.943989894;4474776.983707375;-3.67751071436727;40.42163816066042
4;502;"O'DONNELL - MAIQUEZ";"20/03/1972";442921.483488288;4474746.312853206;-3.67283389683253;40.42138915771564
9;756;"OSA MAYOR - PLEYADES";"11/10/1977";433507.947049066;4479013.255536457;-3.78423680191241;40.45912795631088
5;672;"ALFONSO XIII - ALHELIES";"08/10/1975";443450.435717241;4478463.085743297;-3.66692986608464;40.45490785019103
11;1069;"GRAL. RICARDOS - NTRA. SRA. LUZ";"09/02/1983";437018.208211839;4470516.62789631;-3.7419971459161;40.3828605054304
11;1913;"GRAL. RICARDOS - REINOSA";"11/11/2005";436903.36245724;4470455.760806787;-3.74334402432542;40.38230349860513
3;605;"CAVANILLES - SANCHEZ BARCAIZTEGUI";"08/01/1974";442825.51729474;4472928.679593767;-3.67380171068986;40.40500835944718
11;128;"AV. OPORTO - SAN VICENTE PAUL";"23/11/1964";438379.297715883;4470827.86742606;-3.72599329936301;40.38576607140881
11;346;"AV. OPORTO - PORTALEGRE";"12/04/1969";438581.322248126;4470786.917717805;-3.72360935029594;40.3854120945538
13;1743;"AV. PABLO NERUDA - MALGRAT DE MAR";"04/02/2003";445589.325387078;4471556.638431756;-3.64111493467102;40.39283338103639
8;2276;"AV. HERRERA ORIA - SALCEDO";"29/09/2017";441330.345113771;4482462.40340016;-3.69230184292153;40.49078836968494
17;1525;"AV. ROSALES - CONCEPCION OLIVA";"08/06/1998";442213.659189479;4467289.27709748;-3.68050061489596;40.35416314731714
14;1858;"HACIENDA  PAVONES - VALDEBERNARDO";"17/11/2004";446346.054666588;4472330.374605917;-3.63226419425204;40.39985277724873
14;1742;"FUENTE CARRANTONA - JOSE BERGAMIN";"30/01/2003";446573.374010307;4473515.525393066;-3.62968507781492;40.41054397217197
14;1142;"FUENTE CARRANTONA - DR. GARCIA TAPIA";"12/05/1987";446435.495981971;4473191.685641598;-3.63128275189377;40.40761776318747
20;1963;"SUECIA - BUCAREST";"01/08/2006";448738.284632071;4475221.543168928;-3.6043083595651;40.42604902266277
13;727;"AV. ENTREVIAS - HERNANDEZ MAS - IMAGEN";"06/06/1977";443192.656490379;4470411.130873189;-3.66925067657851;40.38235397172004
13;462;"AV. SAN DIEGO 68 - P.P.";"09/10/1971";443132.974421593;4471077.205391574;-3.67001320348596;40.38835028887647
13;728;"AV. ENTREVIAS - LA MANCHA";"06/06/1977";443233.936129487;4470338.601352165;-3.66875792863546;40.38170339621598
13;1966;"AV. ENTREVIAS - MEMBEZAR - P.P.";"02/08/2006";443351.636082546;4470194.545945982;-3.66735859478207;40.38041366948854
13;964;"AV. ENTREVIAS - SERENA - BENAMEJI";"18/04/1980";443507.615833244;4470047.150175044;-3.66550809210768;40.37909642903406
13;1084;"AV. ENTREVIAS - VILLACARRILLO - P.P.";"14/11/1983";443832.158524765;4469818.525967775;-3.66166491284941;40.37705878071245
13;1495;"PUERTO DE BALBARAN - CANDILEJAS - P.P.";"29/07/1997";443469.904819285;4470167.302181562;-3.66596297627039;40.38017627309359
9;926;"AV. JUAN XXIII - RAMIRO MAEZTU - B.BOB.";"17/07/1979";439256.188534913;4477861.731811412;-3.71633458302055;40.44919465518425
9;1198;"RAMIRO MAEZTU - RECTORADO";"23/04/1990";439060.64999552;4477855.032939981;-3.71863969906244;40.44911999755728
8;539;"AV. CARDENAL HERRERA ORIA - PICO BALAITUS";"22/11/1972";438922.815742112;4481411.538219371;-3.72060734039284;40.48114817183983
11;320;"AV. OPORTO - CNO. VIEJO LEGANES";"16/09/1968";438234.421087909;4470882.890576634;-3.72770538878276;40.38625101785078
11;973;"PORTALEGRE - VALLE ORO - VIA";"06/08/1980";438619.336729526;4470965.258459625;-3.72317869634827;40.38702147523416
15;596;"ARTURO SORIA - LOPEZ DE HOYOS";"18/09/1973";444037.727999739;4478943.533849523;-3.66004629724804;40.45927571486975
15;1113;"ARTURO SORIA - BELISANA";"05/03/1986";444229.751737849;4478719.658233853;-3.65776194789545;40.45727184276788
15;579;"ARTURO SORIA - JOSE SILVA - ULISES";"17/07/1973";444340.871665238;4478559.552549772;-3.65643742830294;40.45583698087312
15;1230;"ARTURO SORIA - EMETERIO CASTAÑOS";"26/09/1990";443721.884498918;4479234.60681878;-3.66379708231339;40.46187650875231
15;1283;"ARTURO SORIA - EMILIO RUBIN";"19/09/1991";443847.034663604;4479114.691153317;-3.66231042741226;40.46080471812337
15;584;"ARTURO SORIA - NAVARRO AMANDI";"17/07/1973";443955.299529535;4479019.478908054;-3.66102514324616;40.45995430950463
16;906;"LOPEZ DE HOYOS - MESENA";"15/02/1979";444109.020505113;4479188.893681606;-3.65922709781269;40.46149083372644
1;4858;"CARRANZA -RUIZ P.P";"15/07/2025";440319.743868402;4475636.981841546;-3.7035843112193;40.42923017412195
16;994;"CARRIL CONDE 80 - P.P.";"16/02/1981";444540.57647401;4479186.542815708;-3.65413705983593;40.46149857230973
16;950;"CTRA. CANILLAS - CARRIL CONDE";"22/02/1980";444641.651464972;4479409.066630108;-3.65296437697592;40.46350991696782
16;888;"CTRA. CANILLAS - MATAPOZUELOS - P.P.";"21/09/1978";444775.171659041;4479359.138020541;-3.65138522754039;40.46306902077649
5;132;"PL. SAGRADOS CORAZONES";"10/05/1965";441835.236574372;4478134.038116153;-3.68594765521568;40.45183217225031
16;1301;"CRTA. ESTACION HORTALEZA - SANTA ADELA";"27/01/1992";444739.256338692;4481158.566197298;-3.65196558293209;40.47927675057601
16;1268;"AV. VIRGEN DEL CARMEN - TOTANA";"22/05/1991";444507.032808703;4480526.810747135;-3.6546499036019;40.47357011444686
6;362;"RAIMUNDO FERNANDEZ - ORENSE";"01/07/1969";441019.289463524;4477541.804931588;-3.69551459655306;40.44643957927111
6;983;"EDGAR NEVILLE - HERNANI";"09/01/1981";440896.578214855;4477718.547649209;-3.69697798291515;40.44802303999968
6;792;"EDGAR NEVILLE - BASILICA";"01/01/1978";440912.039595258;4477898.229722449;-3.69681238519218;40.44964279327866
17;1179;"ALCOCER - VIRGEN DESAMPARADOS";"20/10/1989";440671.515453604;4466802.834895181;-3.69861464416988;40.3496727217889
15;323;"VIRGEN PORTILLO - VIRGEN SAGRARIO";"09/10/1968";444819.33190767;4476535.037910246;-3.65061897764048;40.43763099985372
6;358;"RAIMUNDO FERNANDEZ - EDGAR NEVILLE";"16/06/1969";440880.575255698;4477554.337920714;-3.69715139939124;40.4465426292345
13;1397;"PUERTO BALBARAN - P.P.";"14/09/1994";443869.751425142;4469888.279375805;-3.66122823440612;40.37768969495718
16;4753;"AV. FUERZAS ARMADAS 190 P.P.";"21/05/2023";446716.402298998;4481662.960477503;-3.62868298612715;40.48394981106086
