"tipo_elem";distrito;id;id_cruce;"fecha_inst";utm_x;utm_y;longitud;latitud
"other";15;32771;1234;"1990-10-30 00:00:00";443312.643218737;4480963.079383677;-3.66877819717943;40.47741955625414
"other";15;32772;1234;"1990-10-30 00:00:00";443321.260845251;4480963.251429484;-3.66867655129512;40.47742169432244
"other";15;32773;1234;"1990-10-30 00:00:00";443333.379080795;4480944.639309387;-3.66853193056742;40.47725485509052
"other";15;32774;1234;"1990-10-30 00:00:00";443333.828458377;4480941.614510097;-3.66852635903399;40.47722763702177
"other";15;32775;1234;"1990-10-30 00:00:00";443292.025633078;4480917.467715365;-3.66901734203508;40.47700725854198
"other";15;32776;1234;"1990-10-30 00:00:00";443292.076724817;4480921.500771466;-3.66901709995511;40.47704359358481
"other";15;32777;1234;"1990-10-30 00:00:00";443290.285916424;4480935.930772129;-3.66903951621259;40.47717346312661
"other";15;32778;1234;"1990-10-30 00:00:00";443289.678660249;4480939.808752649;-3.66904702671596;40.47720835622181
"other";15;32779;697;"1976-07-14 00:00:00";443308.34324389;4480863.949895746;-3.66882006184064;40.47652626038592
"other";15;32780;697;"1976-07-14 00:00:00";443317.41265916;4480862.687322227;-3.66871295944491;40.47651550562911
"other";15;32781;697;"1976-07-14 00:00:00";443344.468559257;4480764.756804977;-3.66838503946842;40.47563515014569
"other";15;32782;697;"1976-07-14 00:00:00";443346.145537271;4480755.043206737;-3.66836438914197;40.47554776012011
"other";15;32783;697;"1976-07-14 00:00:00";443310.878123787;4480800.056690196;-3.66878444723618;40.47595085504877
"other";15;32784;697;"1976-07-14 00:00:00";443308.201258159;4480811.293694397;-3.66881702974636;40.47605190025099
"other";15;32785;697;"1976-07-14 00:00:00";443338.282863026;4480748.680084668;-3.66845657324679;40.47548990188005
"other";15;32786;697;"1976-07-14 00:00:00";443331.467376292;4480747.309457359;-3.66853685008177;40.4754770896399
"other";15;32787;697;"1976-07-14 00:00:00";443334.979975278;4480877.683746465;-3.66850706233451;40.47665179891787
"other";15;32788;697;"1976-07-14 00:00:00";443326.11843568;4480875.906606921;-3.66861144101005;40.47663518496543
"other";15;32789;697;"1976-07-14 00:00:00";443352.872571712;4480747.704569138;-3.66828437772401;40.47548210926367
"other";15;32790;697;"1976-07-14 00:00:00";443360.933137764;4480746.293323523;-3.6681891647399;40.47546994588885
"other";15;32791;697;"1976-07-14 00:00:00";443373.038424187;4480755.669756752;-3.66804720121348;40.47555523845841
"other";15;32792;697;"1976-07-14 00:00:00";443374.895536328;4480762.866997346;-3.6680259362529;40.47562020103884
"other";15;32794;697;"1976-07-14 00:00:00";443361.901786433;4480788.993358266;-3.66818155134214;40.4758546729133
"other";15;32795;1152;"1987-09-25 00:00:00";443598.725390796;4480685.194954146;-3.66537860003692;40.47493572713591
"other";15;32796;1152;"1987-09-25 00:00:00";443590.087717294;4480685.150626438;-3.66548049016046;40.47493474117689
"other";15;32797;1152;"1987-09-25 00:00:00";443571.870138698;4480678.463800435;-3.66569479835941;40.47487326566944
"other";15;32798;1152;"1987-09-25 00:00:00";443571.062480674;4480673.518468336;-3.66570388587102;40.47482866100768
"other";15;32799;1152;"1987-09-25 00:00:00";443585.354590122;4480666.6491398;-3.66553467866869;40.4747677499246
"other";15;32800;1152;"1987-09-25 00:00:00";443584.663852407;4480658.429972203;-3.66554209582469;40.47469366102435
"other";15;32801;1152;"1987-09-25 00:00:00";443602.11708793;4480653.967043056;-3.66533581312118;40.47465464229986
"other";15;32802;1152;"1987-09-25 00:00:00";443596.094896806;4480648.414432696;-3.66540635963017;40.47460421290692
"other";15;32803;1233;"1990-10-30 00:00:00";443373.886002725;4480531.02430727;-3.66801714612032;40.47353158935187
"other";15;32804;1233;"1990-10-30 00:00:00";443380.443728367;4480532.225078733;-3.66793989693826;40.47354285350823
"other";15;32805;1233;"1990-10-30 00:00:00";443386.176000831;4480534.312648019;-3.66787246411303;40.47356205002183
"other";15;32806;1233;"1990-10-30 00:00:00";443392.626015706;4480535.591232995;-3.66779649239592;40.47357400771998
"other";15;32807;1233;"1990-10-30 00:00:00";443405.880328896;4480529.235210504;-3.66763957437948;40.47351765305525
"other";15;32808;1233;"1990-10-30 00:00:00";443412.279214574;4480522.755170763;-3.66756351360841;40.47345971392851
"other";15;32809;595;"1973-09-18 00:00:00";443441.439782294;4480344.24278284;-3.66720361222821;40.47185357977785
"other";15;32810;595;"1973-09-18 00:00:00";443434.027196679;4480342.034501188;-3.66729085362861;40.47183318179894
"other";15;32811;595;"1973-09-18 00:00:00";443420.067787573;4480334.485293345;-3.66745484439224;40.4717642243363
"other";15;32812;595;"1973-09-18 00:00:00";443413.610823498;4480332.847664759;-3.667530864081;40.4717490319737
"other";15;32813;595;"1973-09-18 00:00:00";443409.188175858;4480304.925376215;-3.66758054221633;40.47149719402444
"other";15;32814;595;"1973-09-18 00:00:00";443415.978910095;4480301.467395174;-3.66750013118057;40.47146650559067
"other";15;32815;595;"1973-09-18 00:00:00";443453.440525847;4480315.675109099;-3.66705950571577;40.47159704626777
"other";15;32816;595;"1973-09-18 00:00:00";443460.612680608;4480310.382801659;-3.66697443210741;40.47154985898758
"other";15;32817;595;"1973-09-18 00:00:00";443453.681005145;4480276.985665306;-3.66705322022459;40.47124853053047
"other";15;32818;595;"1973-09-18 00:00:00";443445.839343179;4480276.030161435;-3.66714563388676;40.47123938904716
"other";15;32819;595;"1973-09-18 00:00:00";443432.840534742;4480269.510832071;-3.66729838414198;40.47117977482636
"other";15;32820;595;"1973-09-18 00:00:00";443426.51255782;4480267.587868828;-3.6673728562556;40.47116202093095
"other";5;32821;1294;"1991-12-18 00:00:00";442847.481274119;4480349.19894848;-3.67421034319167;40.47185757056565
"other";5;32822;1294;"1991-12-18 00:00:00";442845.405833479;4480337.428709826;-3.67423376438536;40.47175139625585
"other";15;32823;581;"1973-07-17 00:00:00";443462.992948299;4480092.329910999;-3.6669269212928;40.46958570104178
"other";15;32824;581;"1973-07-17 00:00:00";443467.625093707;4480093.161282417;-3.66687235676002;40.46959350567323
"other";15;32825;581;"1973-07-17 00:00:00";443471.501016235;4480107.0380038;-3.66682787467695;40.46971877730542
"other";15;32826;581;"1973-07-17 00:00:00";443475.863552493;4480108.028977843;-3.66677650443489;40.46972800131861
"other";15;32827;581;"1973-07-17 00:00:00";443492.522114309;4480119.30654614;-3.66658101194238;40.46983072820623
"other";15;32828;581;"1973-07-17 00:00:00";443492.016187733;4480123.869835673;-3.66658738610689;40.46987180199271
"other";15;32829;582;"1973-07-17 00:00:00";443476.307682265;4480026.523967792;-3.66676400387585;40.46899379702905
"other";15;32830;582;"1973-07-17 00:00:00";443481.055686781;4480027.610582109;-3.66670809593223;40.46900390880882
"other";15;32831;582;"1973-07-17 00:00:00";443485.891396088;4480034.649618399;-3.6666516836964;40.46906764867975
"other";15;32832;582;"1973-07-17 00:00:00";443490.584633309;4480035.627292107;-3.666596411975;40.46907677529298
"other";15;32833;582;"1973-07-17 00:00:00";443506.186530108;4480023.582658982;-3.66641130813502;40.46896933290115
"other";15;32834;582;"1973-07-17 00:00:00";443506.718434936;4480020.781621355;-3.66640478466861;40.46894413603948
"other";5;32835;485;"2019-04-25 00:00:00";442887.490038721;4479980.101656679;-3.67370517413981;40.4685353300469
"other";5;32836;485;"1971-12-23 00:00:00";442901.356104209;4479971.820430634;-3.67354087399988;40.46846168225442
"other";5;32837;1278;"1991-08-14 00:00:00";442696.703285232;4480205.770461443;-3.67597595012084;40.47055511545658
"other";5;32838;1278;"2019-01-09 00:00:00";442696.334396591;4480202.697696623;-3.67598002384667;40.47052740919152
"other";5;32839;1278;"1991-08-14 00:00:00";442685.713931166;4480171.316694239;-3.67610246421179;40.47024398258514
"other";5;32840;1278;"1991-08-14 00:00:00";442671.82186707;4480168.072918542;-3.67626603664373;40.47021380257886
"other";5;32841;1845;"2018-12-29 00:00:00";442682.830492852;4480297.426350538;-3.67614787063002;40.47137983477864
"other";5;32842;1845;"2018-12-29 00:00:00";442682.054503357;4480290.410420525;-3.67615639012452;40.47131657865951
"other";5;32843;1845;"2018-12-29 00:00:00";442686.483121917;4480272.48521568;-3.67610253143411;40.4711554061424
"other";5;32844;1845;"2018-12-29 00:00:00";442699.479623988;4480275.74654518;-3.67594952209357;40.47118568228456
"other";5;32845;1710;"2002-04-11 00:00:00";442434.868389002;4480480.026784675;-3.67908935759392;40.47300763069349
"other";5;32846;1710;"2002-04-11 00:00:00";442439.230716916;4480478.61747946;-3.67903777124316;40.47299523739527
"other";5;32847;1710;"2002-04-11 00:00:00";442451.536081077;4480479.739304551;-3.6788927177315;40.47300619597336
"other";5;32848;1710;"2002-04-11 00:00:00";442455.834999366;4480478.405659997;-3.67884188626702;40.47299447977774
"other";5;32849;1710;"2002-04-11 00:00:00";442445.738395717;4480429.634189999;-3.67895656146025;40.47255442579489
"other";5;32850;1710;"2002-04-11 00:00:00";442448.33068183;4480436.961599924;-3.67892664762244;40.47262061388555
"other";5;32851;652;"2018-11-25 00:00:00";442571.325075071;4480552.99283681;-3.6774863068128;40.47367438668487
"other";5;32852;652;"2018-11-25 00:00:00";442564.181085103;4480555.158039052;-3.67757077496536;40.47369339776289
"other";5;32853;652;"2018-11-25 00:00:00";442543.105803615;4480554.305314267;-3.67781930646061;40.47368425835907
"other";5;32854;652;"2018-11-25 00:00:00";442539.349522744;4480548.584309626;-3.67786309810286;40.47363246121864
"other";5;32855;652;"2018-11-25 00:00:00";442552.402323217;4480521.081981266;-3.67770663355845;40.47338561129524
"other";5;32856;652;"2018-11-25 00:00:00";442548.760213155;4480516.331728984;-3.67774916624706;40.47334256704971
"other";5;32857;652;"2018-11-25 00:00:00";442545.564538335;4480491.689130747;-3.67778463079618;40.47312035482027
"other";5;32858;652;"2018-11-25 00:00:00";442550.968089697;4480489.63833409;-3.6777207040912;40.47310225412603
"other";5;32859;653;"1975-03-05 00:00:00";442672.932866503;4480470.891012679;-3.6762802982019;40.4729417971635
"other";5;32860;653;"1975-03-05 00:00:00";442669.534520302;4480466.715811694;-3.6763200080479;40.47290395057269
"other";5;32861;653;"1975-03-05 00:00:00";442664.544282693;4480457.360869218;-3.67637802772658;40.4728193327142
"other";5;32862;653;"1975-03-05 00:00:00";442663.077409963;4480454.984668144;-3.67639511627252;40.47279782560029
"other";5;32863;653;"1975-03-05 00:00:00";442678.029160543;4480426.334178641;-3.67621615522987;40.47254076151382
"other";5;32864;653;"1975-03-05 00:00:00";442681.415325059;4480438.062690722;-3.67617727177917;40.47264665075026
"other";5;32865;653;"1975-03-05 00:00:00";442701.810707468;4480393.241089647;-3.67593263814507;40.47224428541214
"other";5;32866;653;"1975-03-05 00:00:00";442718.64546459;4480398.960318455;-3.6757345722359;40.47229696788615
"other";5;32867;653;"1975-03-05 00:00:00";442743.190751823;4480400.629058125;-3.67544518702428;40.47231369299963
"other";5;32868;653;"1975-03-05 00:00:00";442747.07132399;4480415.504584181;-3.67540075449742;40.4724479657491
"other";5;32869;653;"1975-03-05 00:00:00";442727.58790265;4480452.894459123;-3.67563395713452;40.47278344686723
"other";5;32870;653;"1975-03-05 00:00:00";442729.894833961;4480467.597870679;-3.67560807196256;40.47291606069135
"other";5;32871;653;"1975-03-05 00:00:00";442716.510439201;4480484.787004288;-3.67576750788396;40.47306998492067
"other";5;32872;653;"1975-03-05 00:00:00";442710.979310407;4480484.291172957;-3.67583270895755;40.47306513676472
"other";6;32873;167;"1966-04-06 00:00:00";441798.104777514;4480624.616243493;-3.6866139446258;40.47426577617971
"other";6;32874;167;"1966-04-06 00:00:00";441802.600242979;4480618.93376345;-3.68656039334885;40.47421490106236
"other";6;32875;167;"1966-04-06 00:00:00";441796.008761935;4480603.157752861;-3.68663670067913;40.47407232232459
"other";6;32876;167;"1966-04-06 00:00:00";441800.501283977;4480597.911265099;-3.68658322426857;40.4740253746079
"other";5;32877;1147;"1987-07-09 00:00:00";441931.633456483;4480592.06176436;-3.68503581912712;40.47398185840026
"other";5;32878;1147;"1987-07-09 00:00:00";441936.473857121;4480589.622474574;-3.68497849721501;40.47396022266418
"other";5;32879;1147;"1987-07-09 00:00:00";441940.851792198;4480581.576850151;-3.68492611750903;40.47388805036661
"other";5;32880;1147;"1987-07-09 00:00:00";441940.575394899;4480568.084885082;-3.68492814293783;40.47376648978585
"other";5;32881;1147;"1987-07-09 00:00:00";441922.008301352;4480561.51056567;-3.68514656244906;40.47370596744588
"other";5;32882;1147;"1987-07-09 00:00:00";441917.333987197;4480563.734631935;-3.68520190529647;40.47372567589234
"other";5;32883;1147;"1987-07-09 00:00:00";441911.239671177;4480574.9865709;-3.68527482562706;40.47382661184358
"other";5;32884;1147;"1987-07-09 00:00:00";441913.225249588;4480582.479881873;-3.68525208953259;40.47389425358351
"other";5;32885;1147;"1987-07-09 00:00:00";441910.827638473;4480590.2479463;-3.68528108376714;40.47396406386139
"other";5;32886;1147;"1987-07-09 00:00:00";441913.385497065;4480594.619872718;-3.68525131100587;40.47400362689173
"other";5;32887;733;"2019-08-07 00:00:00";441905.698889368;4480228.537730744;-3.68530845634448;40.47070526779015
"other";5;32888;733;"2019-08-07 00:00:00";441902.413040646;4480223.742165706;-3.68534677597956;40.47066183750215
"other";5;32889;733;"2015-12-15 00:00:00";441901.881762361;4480197.9020325;-3.68535067623837;40.47042902151301
"other";5;32890;733;"1977-06-20 00:00:00";441911.906074045;4480190.499706224;-3.68523175531524;40.47036303929487
"other";5;32891;733;"2019-08-07 00:00:00";441934.054538656;4480204.307721179;-3.68497176424656;40.4704889762907
"other";5;32892;733;"2019-08-07 00:00:00";441936.131202925;4480207.153994617;-3.68494752916799;40.47051476189048
"other";5;32893;698;"2020-01-20 00:00:00";441816.853056288;4480271.062789435;-3.68636035378098;40.47108213286055
"other";5;32894;698;"2020-01-20 00:00:00";441820.433189644;4480270.273771913;-3.68631805107322;40.47107527582793
"other";5;32895;698;"2020-01-20 00:00:00";441825.034638657;4480263.981258301;-3.686263196488;40.47101891250722
"other";5;32896;698;"2020-01-20 00:00:00";441823.734074573;4480259.095714902;-3.68627808955076;40.47097481039349
"other";5;32897;388;"2015-12-13 00:00:00";441810.945135227;4480072.393065403;-3.6864118191183;40.46929201854377
"other";5;32898;388;"2015-12-13 00:00:00";441820.521449244;4480065.476807024;-3.6862982280896;40.46923038472506
"other";8;32899;1836;"2004-08-02 00:00:00";443183.719155472;4483492.750246171;-3.6705258729028;40.50019908719528
"other";8;32900;1836;"2004-08-02 00:00:00";443190.066640176;4483499.686974242;-3.67045158910672;40.50026201063586
"other";8;32901;1836;"2004-08-02 00:00:00";443188.538815548;4483506.434659177;-3.67047022399594;40.50032269190245
"other";8;32902;1836;"2004-08-02 00:00:00";443192.894172713;4483511.118522419;-3.67041924689988;40.50036518421268
"other";8;32903;1836;"2004-08-02 00:00:00";443221.956416878;4483485.313410964;-3.67007397282079;40.50013471044041
"other";8;32904;1836;"2004-08-02 00:00:00";443217.253813472;4483479.834925134;-3.67012897653832;40.50008503623671
"other";8;32905;1836;"2004-08-02 00:00:00";443216.927127707;4483471.562069013;-3.67013209010898;40.50001048864746
"other";8;32906;1836;"2004-08-02 00:00:00";443212.770699035;4483466.467764774;-3.67018068280285;40.49996431265728
"other";8;32907;1836;"2004-08-02 00:00:00";443199.107821189;4483469.903427816;-3.67034222434969;40.4999943273608
"other";8;32908;1836;"2004-08-02 00:00:00";443191.816172896;4483476.600069199;-3.67042887255018;40.50005415425155
"other";8;32909;1836;"2004-08-02 00:00:00";443185.34326121;4483475.049405686;-3.67050511937636;40.50003974208172
"other";8;32910;1836;"2004-08-02 00:00:00";443180.57196199;4483479.50600037;-3.67056182454517;40.5000795621872
"other";8;32911;1835;"2004-08-02 00:00:00";443041.075492289;4483646.366847117;-3.67222300754074;40.50157314765968
"other";8;32912;1835;"2004-08-02 00:00:00";443037.944791484;4483642.748211569;-3.67225962788297;40.50154033463308
"other";8;32913;1835;"2004-08-02 00:00:00";443040.013421026;4483636.23570089;-3.67223463008748;40.50148180935174
"other";8;32914;1835;"2017-06-08 00:00:00";443034.743648709;4483630.031098512;-3.6722962611932;40.50142555405008
"other";8;32915;1835;"2017-06-08 00:00:00";443032.251829376;4483613.57836134;-3.67232418762047;40.50127717016343
"other";8;32916;1835;"2004-08-02 00:00:00";443035.740212391;4483610.523170622;-3.67228274620959;40.50124988727934
"other";8;32917;1835;"2004-08-02 00:00:00";443042.522122028;4483612.249571471;-3.67220286771117;40.50126590494978
"other";8;32918;1835;"2017-06-08 00:00:00";443048.296864656;4483606.964639866;-3.67213424439998;40.50121869255769
"other";8;32919;1835;"2017-06-08 00:00:00";443064.037540874;4483603.794958237;-3.67194820284448;40.50119121903847
"other";8;32920;1835;"2004-08-02 00:00:00";443067.512801408;4483607.145178509;-3.67190749224061;40.50122163761758
"other";8;32921;1835;"2004-08-02 00:00:00";443065.733692291;4483613.880147313;-3.67192909299868;40.5012821868327
"other";8;32922;1835;"2017-06-08 00:00:00";443071.07371765;4483619.908662764;-3.67186661682486;40.50133686050005
"other";8;32923;1826;"2004-08-02 00:00:00";442890.051428899;4483729.984497941;-3.67401279971922;40.50231602745593
"other";8;32924;1826;"2004-08-02 00:00:00";442899.33801966;4483728.299222038;-3.67390305444471;40.50230148497112
"other";8;32925;1826;"2004-08-02 00:00:00";442910.353618439;4483731.756224445;-3.67377336828644;40.50233338501878
"other";8;32926;1826;"2017-02-13 00:00:00";442918.822099873;4483729.037777964;-3.67367318462899;40.50230947881669
"other";8;32927;1826;"2017-02-13 00:00:00";442929.66193992;4483707.511837259;-3.67354332139458;40.50211631030488
"other";8;32928;1826;"2004-08-02 00:00:00";442928.038005029;4483702.857663689;-3.67356206641425;40.50207427197256
"other";8;32929;1826;"2024-12-14 00:00:00";442931.285706407;4483695.068571155;-3.67352303780691;40.50200432813219
"other";8;32930;1826;"2017-02-13 00:00:00";442929.646792715;4483690.745861771;-3.67354198944332;40.5019652747326
"other";8;32931;1826;"2017-02-13 00:00:00";442908.477006785;4483683.2089664;-3.6737911386342;40.50189592304484
"other";8;32932;1826;"2004-08-02 00:00:00";442899.921360927;4483685.226454681;-3.67389228716484;40.50191350864452
"other";8;32933;1826;"2004-08-02 00:00:00";442888.515048706;4483682.191494339;-3.67402662138993;40.50188538349637
"other";8;32934;1826;"2004-08-02 00:00:00";442880.071201479;4483684.093616015;-3.67412644020428;40.50190193731807
"other";8;32935;1826;"2004-08-02 00:00:00";442870.399881148;4483704.661329332;-3.67424242830702;40.50208655353921
"other";8;32936;1826;"2004-08-02 00:00:00";442871.33062007;4483712.539980613;-3.67423215510453;40.50215759161507
"other";8;32937;1826;"2004-08-02 00:00:00";442866.170814692;4483716.980473864;-3.67429344764858;40.50219723804523
"other";8;32938;1826;"2017-02-13 00:00:00";442867.053773148;4483721.629322732;-3.67428344700804;40.5022391775034
"other";8;32939;1827;"2016-12-09 00:00:00";442784.82489448;4483501.675886042;-3.67523398038297;40.50025208432057
"other";8;32940;1827;"2016-12-09 00:00:00";442789.8742326;4483502.75562863;-3.67517449126522;40.50026215921397
"other";8;32941;1827;"2016-12-09 00:00:00";442794.574433019;4483509.769749762;-3.67511965820185;40.50032566923237
"other";8;32942;1827;"2016-12-09 00:00:00";442799.242184842;4483510.948223248;-3.67506468097727;40.50033660716992
"other";8;32943;1827;"2015-05-20 00:00:00";442842.662270841;4483521.039625212;-3.67455319561759;40.50043050652675
"other";8;32944;1827;"2015-05-20 00:00:00";442851.404722222;4483518.708526474;-3.67444981638546;40.50041010922311
"other";8;32945;1827;"2004-08-02 00:00:00";442862.831534974;4483522.017878328;-3.67431526810454;40.50044070808439
"other";8;32946;1827;"2017-01-30 00:00:00";442871.450581378;4483519.799695875;-3.67421335540114;40.50042131926595
"other";8;32947;1827;"2004-08-02 00:00:00";442911.465263188;4483481.161415906;-3.67373766327228;40.50007600424342
"other";8;32948;1827;"2004-08-02 00:00:00";442915.074369773;4483477.719252376;-3.67369476252719;40.5000452441593
"other";8;32949;1827;"2004-08-02 00:00:00";442923.632001186;4483477.757847846;-3.67359377869287;40.50004618051562
"other";8;32950;1827;"2004-08-02 00:00:00";442927.213659;4483474.233412195;-3.67355119453788;40.50001467734929
"other";8;32951;1827;"2016-12-09 00:00:00";442775.648207046;4483481.809239934;-3.67534047862106;40.50007248493188
"other";8;32952;1827;"2016-12-09 00:00:00";442782.264579865;4483478.100232361;-3.67526206477114;40.50003952898188
"other";8;32953;1827;"2004-08-02 00:00:00";442808.841334386;4483413.732318346;-3.67494262512229;40.49946150948094
"other";8;32954;1827;"2004-08-02 00:00:00";442811.037364249;4483414.029888785;-3.67491673720308;40.49946434146312
"other";8;32955;1827;"2004-08-02 00:00:00";442819.377554486;4483416.310438639;-3.67481852261583;40.4994854603112
"other";8;32956;1827;"2004-08-02 00:00:00";442830.440094393;4483414.632939386;-3.67468782497767;40.49947111095989
"other";8;32957;1827;"2004-08-02 00:00:00";442840.917208413;4483419.777717093;-3.67456465145529;40.49951817891521
"other";8;32958;1827;"2004-08-02 00:00:00";442852.902431241;4483418.933398994;-3.67442314061724;40.49951139844768
"other";8;32959;1827;"2004-08-02 00:00:00";442872.173831667;4483419.847727889;-3.67419580603122;40.49952096204565
"other";8;32960;1827;"2004-08-02 00:00:00";442878.775887777;4483415.447352498;-3.67411749998102;40.49948177620418
"other";8;32961;1828;"2004-08-02 00:00:00";442906.764001936;4483198.653118369;-3.67376768054267;40.49753073313693
"other";8;32962;1828;"2004-08-02 00:00:00";442905.644352164;4483193.242954106;-3.67378040528657;40.49748191917324
"other";8;32963;1828;"2004-08-02 00:00:00";442909.229531574;4483177.497891895;-3.67373667984387;40.49734032797566
"other";8;32964;1828;"2004-08-02 00:00:00";442910.428385276;4483171.494671556;-3.67372199194432;40.49728633102714
"other";8;32965;1828;"2004-08-02 00:00:00";442919.718795275;4483173.756510434;-3.67361256550583;40.497307345648
"other";8;32966;1828;"2004-08-02 00:00:00";442924.73163977;4483169.214700212;-3.67355300291161;40.49726677597294
"other";8;32967;1828;"2004-08-02 00:00:00";442865.100804547;4483148.75784749;-3.67425482336386;40.49707838911833
"other";8;32968;1828;"2004-08-02 00:00:00";442866.602418351;4483142.268024054;-3.6742365185614;40.4970200295637
"other";8;32969;1828;"2004-08-02 00:00:00";442873.922690796;4483137.788512676;-3.67414973310452;40.49698018026086
"other";8;32970;1828;"2004-08-02 00:00:00";442875.276414456;4483130.993263902;-3.67413314602917;40.49691905911345
"other";8;32971;1828;"2004-08-02 00:00:00";442889.973230069;4483117.760480084;-3.67395852633273;40.49680086439461
"other";8;32972;1828;"2004-08-02 00:00:00";442900.208201564;4483120.655719432;-3.67383801175204;40.49682765015141
"other";8;32973;1828;"2004-08-02 00:00:00";442908.797293123;4483128.581419344;-3.6737373722535;40.49689963897253
"other";8;32974;1828;"2004-08-02 00:00:00";442918.930663904;4483131.75621932;-3.6736180815128;40.49692893590682
"other";8;32975;1802;"2004-07-01 00:00:00";443489.109923154;4483353.98005713;-3.66690961043638;40.49896984252138
"other";8;32976;1802;"2004-07-01 00:00:00";443486.323706119;4483352.235361359;-3.66694233403223;40.49895393583675
"other";8;32977;1802;"2004-07-01 00:00:00";443511.941230569;4483345.187280682;-3.66663940148555;40.49889218806282
"other";8;32978;1802;"2004-07-01 00:00:00";443519.796608906;4483342.246086881;-3.6665464405733;40.49886622727183
"other";16;56268;4739;;445006.704618024;4481931.332713537;-3.64887745555026;40.4862559495954
"other";8;32979;1802;"2004-07-01 00:00:00";443506.571412228;4483317.648311036;-3.66670031297705;40.49864374010339
"other";8;32980;1802;"2004-07-01 00:00:00";443503.773162044;4483315.865267903;-3.66673317504436;40.49862748720989
"other";8;32981;1802;"2004-07-01 00:00:00";443483.28515543;4483324.357080988;-3.66697570375806;40.49870258985548
"other";8;32982;1802;"2004-07-01 00:00:00";443475.596382101;4483328.237485541;-3.66706678236431;40.49873702244836
"other";8;32983;1834;"2017-02-13 00:00:00";442726.973604981;4483719.397215955;-3.67593636324239;40.50220941241219
"other";8;32984;1834;"2004-08-02 00:00:00";442734.753963003;4483721.327890495;-3.67584472006783;40.50222734169533
"other";8;32985;1834;"2004-08-02 00:00:00";442736.817183788;4483727.857639368;-3.67582096189456;40.50228630661758
"other";8;32986;1834;"2017-02-13 00:00:00";442741.289949194;4483729.070907719;-3.67576828741883;40.50229754488693
"other";8;32987;1834;"2017-02-13 00:00:00";442754.862379766;4483717.070328974;-3.67560703129104;40.50219037549528
"other";8;32988;1834;"2004-08-02 00:00:00";442756.009571098;4483712.176833131;-3.67559305075898;40.50214637211819
"other";8;32989;1834;"2004-08-02 00:00:00";442762.472621043;4483707.335578266;-3.67551634143274;40.50210320606843
"other";8;32990;1834;"2015-12-18 00:00:00";442763.523808256;4483702.291375296;-3.67550348032311;40.50205783842776
"other";8;32991;1834;"2024-10-22 00:00:00";442751.656621891;4483690.885920499;-3.67564249642257;40.50195427492326
"other";8;32992;1834;"2004-08-02 00:00:00";442744.092116864;4483689.231846106;-3.67573161696771;40.50193885241951
"other";8;32993;1834;"2004-08-02 00:00:00";442741.777219779;4483682.77354593;-3.67575835163364;40.5018805137827
"other";8;32994;1834;"2017-02-13 00:00:00";442737.117995407;4483681.550767413;-3.67581322535865;40.50186917698029
"other";8;32995;1834;"2017-02-13 00:00:00";442724.984030426;4483693.130412628;-3.67595746737693;40.50197265345584
"other";8;32996;1834;"2004-08-02 00:00:00";442723.930471686;4483698.074574066;-3.67597034771474;40.50201711966744
"other";8;32997;1834;"2004-08-02 00:00:00";442716.884122749;4483702.369840064;-3.67605389147454;40.5020553266644
"other";8;32998;1834;"2017-02-13 00:00:00";442715.815537394;4483707.386158477;-3.6760669557507;40.50210044184472
"other";8;32999;1803;"2017-03-02 00:00:00";443313.404750639;4483282.774525085;-3.66897667789663;40.49831640984672
"other";8;33000;1803;"2017-03-02 00:00:00";443322.634450351;4483292.230149758;-3.66886860827997;40.49840222041681
"other";8;33001;1803;"2017-03-02 00:00:00";443350.662966352;4483276.728879458;-3.66853646955073;40.49826449247266
"other";8;33002;1803;"2017-03-02 00:00:00";443358.76631974;4483272.978754069;-3.66844051022979;40.49823126294179
"other";8;33003;1803;"2017-03-02 00:00:00";443347.438519132;4483249.462217087;-3.66857208138267;40.49801864306642
"other";8;33004;1803;"2017-03-02 00:00:00";443341.958690745;4483236.692290874;-3.66863560403336;40.49790323221151
"other";8;33005;1803;"2017-03-02 00:00:00";443314.404069522;4483243.686263182;-3.6689613877377;40.4979643550363
"other";8;33006;1803;"2017-03-02 00:00:00";443306.249081299;4483243.84652898;-3.66905763497824;40.49796524168373
"other";8;33007;1824;"2015-10-22 00:00:00";442954.912266061;4484016.077308932;-3.6732731301216;40.50489772580261
"other";8;33008;1824;"2015-10-22 00:00:00";442963.594765581;4484013.674438992;-3.67317044545366;40.50487667675678
"other";8;33009;1824;"2015-10-22 00:00:00";442974.966299228;4484016.910156251;-3.67303653343031;40.50490660705228
"other";8;33010;1824;"2015-10-22 00:00:00";442983.374311932;4484014.302759118;-3.6729370698162;40.50488369647096
"other";8;33011;1824;"2015-10-22 00:00:00";442939.130299947;4484009.178164965;-3.67345876250667;40.50483449032961
"other";8;33012;1824;"2015-10-22 00:00:00";442942.273288168;4483997.622124473;-3.67342062876379;40.50473060515795
"other";8;33013;1824;"2015-10-22 00:00:00";442989.57564999;4483962.370367064;-3.67285920840345;40.50441629527052
"other";8;33014;1824;"2015-03-03 00:00:00";442990.092112112;4483954.670233121;-3.67285242014465;40.50434696492907
"other";8;33015;1824;"2015-03-03 00:00:00";442969.293973319;4483949.94026272;-3.67309744558995;40.50430292610846
"other";8;33016;1824;"2015-10-22 00:00:00";442961.148980634;4483956.900398162;-3.67319419637357;40.50436506581624
